created,favoriteCount,favorited,id,isRetweet,latitude,longitude,replyToSID,replyToSN,replyToUID,retweetCount,retweeted,screenName,statusSource,text,truncated,Region
4/19/2017,1,FALSE,8.54666E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,donaldhackett,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",when confirmed #ZikaVirus infection occurred in first #trimester of #pregnancy = 15% had Zika-related defects  https://t.co/WdMlWEaA3l,FALSE,Houston
4/19/2017,1,FALSE,8.54665E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,donaldhackett,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",what is the CDC hiding?  Puerto Rico stopped reporting #Zika related #pregnancy outcomes  #hcsm https://t.co/Z794E7okmh,FALSE,Houston
4/19/2017,0,FALSE,8.54575E+17,FALSE,30.3118,-95.67449951,NA,NA,NA,0,FALSE,BLifeMontgomery,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>",Symposium to set up task force to develop monitoring for local Zika-related birth defects https://t.co/eMt5fCEfIY,FALSE,Houston
4/19/2017,0,FALSE,8.54546E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,spri8ngstech,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Puerto Rico 'is hiding the true scale of Zika amid tourism fears' https://t.co/NB8gKJSThY @MailOnline,FALSE,Houston
4/18/2017,0,FALSE,8.54515E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,scottjengle,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Symposium to set up task force to develop monitoring for local Zika-related birth defects

Local public health... https://t.co/qCoJVMUh2l",FALSE,Houston
4/18/2017,0,FALSE,8.54513E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,rriley_rebecca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Florida tests bacteria-infected mosquitoes to kill off Zika and other viruses https://t.co/lOi3JS913U via @statnews@,FALSE,Houston
4/18/2017,5,FALSE,8.5449E+17,FALSE,NA,NA,NA,NA,NA,1,FALSE,bcmhouston,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",".@BCM_TropMed will study DNA-based vaccine for #Zika to evaluate safety, ability to stimulate an immune response. https://t.co/MANcDsihJj",FALSE,Houston
4/18/2017,0,FALSE,8.54471E+17,TRUE,NA,NA,NA,NA,NA,2,FALSE,barrygoldman1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @Myrmecos: I've been seeing a lot of the Zika-capable mosquitoes in Austin this week. https://t.co/38q0WKjS9w,FALSE,Houston
4/18/2017,0,FALSE,8.54466E+17,TRUE,NA,NA,NA,NA,NA,3,FALSE,imapedinurse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JenArnoldMD: Epilepsy: Another Potential Zika Threat to Babies https://t.co/LLcBNvU9nx,FALSE,Houston
4/18/2017,0,FALSE,8.5446E+17,TRUE,NA,NA,NA,NA,NA,1,FALSE,rickydoud,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @McThickDick69: Bae hard at work @Jake__Zika https://t.co/FF3U47O54L,FALSE,Houston
4/18/2017,16,FALSE,8.5446E+17,FALSE,NA,NA,NA,NA,NA,3,FALSE,JenArnoldMD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Epilepsy: Another Potential Zika Threat to Babies https://t.co/LLcBNvU9nx,FALSE,Houston
4/18/2017,0,FALSE,8.54459E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,DHealthDaily,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Epilepsy: Another Potential Zika Threat to BabiesCDC team says up to half of infants exposed to the virus develop … https://t.co/k7QiqQrHRm,FALSE,Houston
4/18/2017,6,FALSE,8.54446E+17,FALSE,NA,NA,NA,NA,NA,1,FALSE,McThickDick69,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bae hard at work @Jake__Zika https://t.co/FF3U47O54L,FALSE,Houston
4/18/2017,0,FALSE,8.54409E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,AlvinPestContro,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Zika Virus as a disease is actually mild in regard to symptoms, the impact it can have on pregnant mothers is the... https://t.co/HqqiXmGfl9",FALSE,Houston
4/18/2017,0,FALSE,8.54396E+17,FALSE,29.30680084,-94.77189636,NA,NA,NA,0,FALSE,BLifeGalveston,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>",New hope for safe zika vaccine https://t.co/0SNqXNJd88,FALSE,Houston
4/18/2017,0,FALSE,8.54394E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,AllSmartWatches,"<a href=""http://bleupage.online"" rel=""nofollow"">BleupagePro</a>","Another Type of Mosquito May Carry Zika 
 https://t.co/0KFHOYfdrc",FALSE,Houston
4/18/2017,0,FALSE,8.54392E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,DrKatalenas,"<a href=""http://www.leavingworkbehind.com"" rel=""nofollow"">Evergreen Post Tweeter</a>",Protecting Your Family Against the Zika Virus - #Austin #kids https://t.co/CEW5DYbTxq,FALSE,Houston
4/18/2017,0,FALSE,8.54381E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,sasyecat,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Zika virus can trigger epilepsy https://t.co/w1hHdnczsu via @cbsnews,FALSE,Houston
4/18/2017,5,FALSE,8.54365E+17,FALSE,NA,NA,NA,NA,NA,2,FALSE,Myrmecos,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I've been seeing a lot of the Zika-capable mosquitoes in Austin this week. https://t.co/38q0WKjS9w,FALSE,Houston
4/18/2017,0,FALSE,8.54364E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,trudyRN52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Epilepsy: Another Potential Zika Threat to Babies https://t.co/G8lvPHb3y5,FALSE,Houston
4/18/2017,0,FALSE,8.54358E+17,TRUE,NA,NA,NA,NA,NA,1,FALSE,OldSalz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @leonhardtmindy: Not we want Statehood NOW #PuertoRico! Imagine that 
Guess smugglers don't fear #ZIKA which we NEVER hear about anymore…",FALSE,Houston
4/18/2017,0,FALSE,8.54351E+17,TRUE,NA,NA,NA,NA,NA,19,FALSE,hunt_regional,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TexasDSHS: April showers bring May flowers...and mosquitoes! Protect from #Zika and other mosquito-borne-illnesses: https://t.co/VTZaeQ…,FALSE,Houston
4/18/2017,0,FALSE,8.54347E+17,TRUE,NA,NA,NA,NA,NA,1,FALSE,bcmhouston,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BCMHouston_News: As a designated trial site, @bcmhouston is recruiting volunteers in a Phase 2 #Zika vaccine trial. Details: https://t.…",FALSE,Houston
4/18/2017,2,FALSE,8.54345E+17,FALSE,NA,NA,NA,NA,NA,1,FALSE,BCMHouston_News,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","As a designated trial site, @bcmhouston is recruiting volunteers in a Phase 2 #Zika vaccine trial. Details: https://t.co/1bI41Xa8pW",FALSE,Houston
4/18/2017,0,FALSE,8.54336E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,texmed,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Texas Lab's Vaccine Candidate Completely Protects Against #Zika Infection in Mice,FALSE,Houston
4/18/2017,0,FALSE,8.54335E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,McGovernMed,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",‘They’re just hiding’: Experts say Puerto Rico may be underreporting Zika-affected births https://t.co/dJQVGZQoOw via @statnews,FALSE,Houston
4/18/2017,0,FALSE,8.54328E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,theemerginginsu,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",CDC urges doctors to screen for Zika-related epilepsy in infants born to infected moms https://t.co/MxTCF3JOVq,FALSE,Houston
4/18/2017,1,FALSE,8.54327E+17,FALSE,NA,NA,NA,NA,NA,1,FALSE,ZikaFoundation,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Zika Testing Advised for Pregnant Women in 6 Texas Counties https://t.co/2CMQVQgiGQ via @nbcdfw,FALSE,Houston
4/17/2017,0,FALSE,8.54124E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,bayarearegional,"<a href=""https://www.netreturns.biz"" rel=""nofollow"">netReturns feed posting</a>",Zika and birth defects: The risk is real https://t.co/i81S1mmvvv,FALSE,Houston
4/17/2017,0,FALSE,8.54073E+17,TRUE,NA,NA,NA,NA,NA,1,FALSE,Zika_Miami,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow""> Zika_Miami_News</a>","RT @GCHDinfo: Have you been to the movies recently? Then you've seen the first of our #Zika prevention videos before the feature!

https://…",FALSE,Houston
4/17/2017,0,FALSE,8.54073E+17,FALSE,NA,NA,NA,NA,NA,1,FALSE,GCHDinfo,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Have you been to the movies recently? Then you've seen the first of our #Zika prevention videos before the feature!

https://t.co/sIU9xRKi2D",FALSE,Houston
4/17/2017,0,FALSE,8.54066E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,texmed,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Breaking: State Again Offers Mosquito Repellent to Fight #Zika https://t.co/tjeHfIonTk,FALSE,Houston
4/17/2017,0,FALSE,8.54062E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,PiperPest,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Another Type of #Mosquito May Carry #Zika. https://t.co/Lrb2Lsc2oF,FALSE,Houston
4/17/2017,0,FALSE,8.54039E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,HaeGarciaDDS,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Zika RNA now found in a second mosquito species https://t.co/xsSCnMM8rf,FALSE,Houston
4/17/2017,0,FALSE,8.54033E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,edisonsdesk,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Zika RNA now found in a second mosquito species https://t.co/oKO9rw25Kv,FALSE,Houston
4/17/2017,0,FALSE,8.54032E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,El_Centro_FQHC,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",Traveling to an area affect by Zika? Click here to learn how you can pack smart to protect y our family:… https://t.co/bNV9TObBxv,TRUE,Houston
4/17/2017,0,FALSE,8.53982E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,theemerginginsu,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Another Type of Mosquito May Carry Zika https://t.co/TXN6cD3JYD,FALSE,Houston
4/17/2017,0,FALSE,8.53979E+17,TRUE,NA,NA,NA,NA,NA,6,FALSE,COHEmployeeNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @HoustonHealth: #Texas could see mosquitoes with #Zika. Use our 3D defense to protect unborn #babies. https://t.co/nIzNHGXcJr https://t.…,FALSE,Houston
4/17/2017,0,FALSE,8.53972E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,DHealthDaily,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Another Type of Mosquito May Carry Zika

Genetic fragments, but not live virus, were found; researchers call for m… https://t.co/eUzJTMwiF9",FALSE,Houston
4/17/2017,0,FALSE,8.53972E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,TravisCMS,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","U.S. Blood Supply Safe From Zika Virus, Officials Say
https://t.co/vlQ4c2QnOu",FALSE,Houston
4/17/2017,0,FALSE,8.53966E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,theemerginginsu,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Zika found in common backyard Asian Tiger mosquito https://t.co/npf8B4UXDB,FALSE,Houston
4/16/2017,0,FALSE,8.53781E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,BaraltBurckhart,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Under the Spell of Sunny Puerto Rico https://t.co/ObnC0njwlq,FALSE,Houston
4/16/2017,0,FALSE,8.53749E+17,TRUE,NA,NA,NA,NA,NA,591,FALSE,Halt_Zika,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @LawyerRogelio: Supposedly these MOFO'S are going to be arrested this coming week. https://t.co/1ZkUthvpJc,FALSE,Houston
4/16/2017,1,FALSE,8.53473E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,pharmacopsych,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Study shows DEET is superior Yellow Fever &amp; Zika mosquito (Aedes aegypti) repellant, but some others are close.… https://t.co/7Cm1BQK9Yr",TRUE,Houston
4/15/2017,0,FALSE,8.53357E+17,TRUE,NA,NA,NA,NA,NA,17123,FALSE,Zika_1022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nochillchris23: A rare pick of Zro smiling, retweet for a 100 years of Trill https://t.co/2GxIgoAvbo",FALSE,Houston
4/15/2017,0,FALSE,8.53301E+17,TRUE,NA,NA,NA,NA,NA,11,FALSE,gisdcptas,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TexasDSHS: DSHS Commissioner Dr. John Hellerstedt updating drs on #Zika during @texmed tele-townhall. Latest guidance: https://t.co/LDG…,FALSE,Houston
4/15/2017,0,FALSE,8.53267E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,HaeGarciaDDS,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Traces of Zika Found in Asian tiger mosquito in Brazil https://t.co/G7Gn2Dg310,FALSE,Houston
4/15/2017,0,FALSE,8.53266E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,edisonsdesk,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Traces of Zika Found in Asian tiger mosquito in Brazil https://t.co/Ee2FxxBXvW,FALSE,Houston
4/15/2017,0,FALSE,8.53253E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,mkmackey,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",The first live-attenuated #vaccine candidate completely protects against #Zika @UTMB_News https://t.co/pc363igAMi https://t.co/X8fUIs76L0,FALSE,Houston
4/15/2017,2,FALSE,8.53245E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,texmed,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Ensure Texas has a strong infectious disease reporting system  https://t.co/qgIEKxchtw #TxLege #HB3576 #Zika @RDBobbyGuerra,FALSE,Houston
4/15/2017,0,FALSE,8.53214E+17,TRUE,NA,NA,NA,NA,NA,3,FALSE,njgal5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ZikaFoundation: First Southern California child born with defect caused by Zika virus https://t.co/PuwPJFCxqM,FALSE,Houston
4/14/2017,0,FALSE,8.53045E+17,TRUE,NA,NA,NA,NA,NA,13,FALSE,Zika_1022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @OG_mandaa: Somethinnnn slight <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> https://t.co/Ww6vRlATIW,FALSE,Houston
4/14/2017,0,FALSE,8.5304E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,zachschurmann,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Zika virus has been found in a common backyard mosquito https://t.co/uefdE1MP1c,FALSE,Houston
4/14/2017,0,FALSE,8.52981E+17,TRUE,NA,NA,NA,NA,NA,5,FALSE,elvasileiou,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Immunize_USA: Progress against #Zika. #vaccineswork #globalhealth https://t.co/cDnVWdPcTG,FALSE,Houston
4/14/2017,0,FALSE,8.52976E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,theemerginginsu,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Another Type of Mosquito May Carry Zika https://t.co/X2WhY6hv43,FALSE,Houston
4/14/2017,0,FALSE,8.52921E+17,TRUE,NA,NA,NA,NA,NA,9,FALSE,BobSmith4152,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MarchForSciHou: An #SHSU alum is making huge waves on the #Zika front. Way to go; we need it with the weather changin'! #ScienceMarchHo…,FALSE,Houston
4/14/2017,2,FALSE,8.52856E+17,FALSE,NA,NA,NA,NA,NA,0,FALSE,Aiims1742,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICYMI: SHERLOCK hunts for specific sequences from Zika to cancer mutations 
From @broadinstitute 
Via @sxbegle 
https://t.co/ILFRQfMVld",FALSE,Houston
4/21/2017,0,FALSE,8.55279E+17,TRUE,NA,NA,NA,NA,NA,5,FALSE,Jess_J_Herrera,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Forrest4Trees: It's worth reading this @NYTmag story on climate change &amp; Zika despite basic geography errors. Dallas<U+2260>Central Texas http…,FALSE,Houston
4/20/2017,11,FALSE,8.5526E+17,FALSE,NA,NA,NA,NA,NA,5,FALSE,Forrest4Trees,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",It's worth reading this @NYTmag story on climate change &amp; Zika despite basic geography errors. Dallas<U+2260>Central Texas… https://t.co/3oVUPdZZbx,TRUE,Houston
4/20/2017,0,FALSE,8.5511E+17,TRUE,NA,NA,NA,NA,NA,2,FALSE,Jake__Zika,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ChrisJo47024394: Stick to cheerleading<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/KL3xuUpFTx,FALSE,Houston
4/19/2017,36,FALSE,8.54904E+17,FALSE,NA,NA,8.54904E+17,jsapp24,2895311467,0,FALSE,ChrisJo47024394,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jsapp24 @Jake__Zika moving to adel from waukee cuz u can't start varsity is a bit basic and unoriginal<ed><U+00A0><U+00BE><ed><U+00B4><U+0094>,FALSE,Houston
4/14/2017,0,FALSE,8.53045E+17,TRUE,NA,NA,NA,NA,NA,13,FALSE,Zika_1022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @OG_mandaa: Somethinnnn slight <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> https://t.co/Ww6vRlATIW,FALSE,Houston
